lap,sector,cp,player_index,time
9,2,27,2,1.3659
9,2,27,4,1.3703
9,2,27,5,1.4061
9,2,27,6,1.3898
9,2,27,7,1.3846
9,2,27,8,1.3336
9,2,27,9,1.3751
9,2,27,10,1.3604
9,2,27,11,1.3795
9,2,27,12,1.3516
9,2,27,13,1.3588
9,2,27,14,1.3693
9,2,27,15,1.3778
9,2,27,16,1.4907
9,2,28,0,1.0287
9,2,28,1,1.0093
9,2,28,2,1.0232
9,2,28,4,1.0237
9,2,28,5,1.0426
9,2,28,6,1.0408
9,2,28,7,1.0297
9,2,28,8,0.9812
9,2,28,9,1.0346
9,2,28,10,1.026
9,2,28,11,1.0227
9,2,28,12,1.0088
9,2,28,13,1.0133
9,2,28,14,1.0255
9,2,28,15,1.026
9,2,28,16,1.092
9,2,29,0,0.4745
9,2,29,1,0.4272
9,2,29,2,0.4512
9,2,29,4,0.4544
9,2,29,5,0.4506
9,2,29,6,0.4509
9,2,29,7,0.4295
9,2,29,8,0.412
9,2,29,9,0.493
9,2,29,10,0.4862
9,2,29,11,0.4349
9,2,29,12,0.4314
9,2,29,13,0.4466
9,2,29,14,0.4437
9,2,29,15,0.4566
9,2,29,16,0.4255
9,2,30,0,0.6442
9,2,30,1,0.6703
9,2,30,2,0.6891
9,2,30,4,0.6705
9,2,30,5,0.6312
9,2,30,6,0.6331
9,2,30,7,0.6763
9,2,30,8,0.644
9,2,30,9,0.6606
9,2,30,10,0.6748
9,2,30,11,0.6269
9,2,30,12,0.6511
9,2,30,13,0.6659
9,2,30,14,0.6818
9,2,30,15,0.6676
9,2,30,16,0.5317
9,2,31,0,0.7104
9,2,31,1,0.6985
9,2,31,2,0.7518
9,2,31,4,0.7139
9,2,31,5,0.7153
9,2,31,6,0.6715
9,2,31,7,0.7151
9,2,31,8,0.7519
9,2,31,9,0.6795
9,2,31,10,0.6916
9,2,31,11,0.7002
9,2,31,12,0.7042
9,2,31,13,0.7027
9,2,31,14,0.7128
9,2,31,15,0.6858
9,2,31,16,0.7046
9,2,32,0,1.0484
9,2,32,1,1.0469
9,2,32,2,1.0354
9,2,32,4,1.0312
9,2,32,5,1.0742
9,2,32,6,1.1351
9,2,32,7,1.0749
9,2,32,8,1.1582
9,2,32,9,1.0287
9,2,32,10,1.0272
9,2,32,11,1.2527
9,2,32,12,1.0592
9,2,32,13,1.024
9,2,32,14,0.9917
9,2,32,15,1.0643
9,2,32,16,1.2239
9,2,33,0,2.2673
9,2,33,1,2.2425
9,2,33,2,2.1973
9,2,33,4,2.2383
9,2,33,5,2.2954
9,2,33,6,2.3762
9,2,33,7,2.2534
9,2,33,8,2.4335
9,2,33,9,2.2455
9,2,33,10,2.3066
9,2,33,11,2.3448
9,2,33,12,2.2253
9,2,33,13,2.1985
9,2,33,14,2.1845
9,2,33,15,2.2388
9,2,33,16,2.3822
9,3,34,0,1.8844
9,3,34,1,1.8537
9,3,34,2,1.8638
9,3,34,4,1.8796
9,3,34,5,1.8868
9,3,34,6,1.9243
9,3,34,7,1.8691
9,3,34,8,1.9552
9,3,34,9,1.8639
9,3,34,10,1.9137
9,3,34,11,1.896
9,3,34,12,1.8553
9,3,34,13,1.8408
9,3,34,14,1.8567
9,3,34,15,1.8448
9,3,34,16,1.9306
9,3,35,0,1.1201
9,3,35,1,1.0961
9,3,35,2,1.118
9,3,35,4,1.1156
9,3,35,5,1.1192
9,3,35,6,1.1345
9,3,35,7,1.1115
9,3,35,8,1.1352
9,3,35,9,1.109
9,3,35,10,1.1242
9,3,35,11,1.1177
9,3,35,12,1.1053
9,3,35,13,1.0991
9,3,35,14,1.1148
9,3,35,15,1.0965
9,3,35,16,1.1371
9,3,36,0,1.4279
9,3,36,1,1.3858
9,3,36,2,1.4324
9,3,36,4,1.4213
9,3,36,5,1.4252
9,3,36,6,1.44
9,3,36,7,1.4173
9,3,36,8,1.4275
9,3,36,9,1.4152
9,3,36,10,1.4256
9,3,36,11,1.4196
9,3,36,12,1.4113
9,3,36,13,1.4047
9,3,36,14,1.4296
9,3,36,15,1.3987
9,3,36,16,1.4431
9,3,37,0,0.8804
9,3,37,1,0.8604
9,3,37,2,0.8864
9,3,37,4,0.892
9,3,37,5,0.8791
9,3,37,6,0.9367
9,3,37,7,0.8786
9,3,37,8,0.8724
9,3,37,9,0.9213
9,3,37,10,0.9222
9,3,37,11,0.8801
9,3,37,12,0.8732
9,3,37,13,0.8795
9,3,37,14,0.8846
9,3,37,15,0.8781
9,3,37,16,0.888
9,3,38,0,0.4578
9,3,38,1,0.4806
9,3,38,2,0.4635
9,3,38,4,0.4988
9,3,38,5,0.455
9,3,38,6,0.5553
9,3,38,7,0.4535
9,3,38,8,0.4735
9,3,38,9,0.5025
9,3,38,10,0.5076
9,3,38,11,0.4708
9,3,38,12,0.4506
9,3,38,13,0.4866
9,3,38,14,0.4723
9,3,38,15,0.4875
9,3,38,16,0.4579
9,3,39,0,0.324
9,3,39,1,0.3442
9,3,39,2,0.3238
9,3,39,4,0.3429
9,3,39,5,0.324
9,3,39,6,0.3808
9,3,39,7,0.3198
9,3,39,8,0.3353
9,3,39,9,0.345
9,3,39,10,0.3491
9,3,39,11,0.3322
9,3,39,12,0.3165
9,3,39,13,0.3487
9,3,39,14,0.3342
9,3,39,15,0.3429
9,3,39,16,0.3219
9,3,40,0,1.1317
9,3,40,1,1.1734
9,3,40,2,1.1367
9,3,40,4,1.1756
9,3,40,5,1.1405
9,3,40,6,1.2445
9,3,40,7,1.1403
9,3,40,8,1.1317
9,3,40,9,1.1814
9,3,40,10,1.1767
9,3,40,11,1.1631
9,3,40,12,1.2044
9,3,40,13,1.1562
9,3,40,14,1.1226
9,3,40,15,1.1679
9,3,40,16,1.138
9,3,41,0,0.7272
9,3,41,1,0.7526
9,3,41,2,0.7265
9,3,41,4,0.7555
9,3,41,5,0.773
9,3,41,6,0.7841
9,3,41,7,0.7854
9,3,41,8,0.7424
9,3,41,9,0.7576
9,3,41,10,0.7434
9,3,41,11,0.753
9,3,41,12,0.7632
9,3,41,13,0.8375
9,3,41,14,0.7309
9,3,41,15,0.7722
9,3,41,16,0.7451
9,3,42,0,0.9803
9,3,42,1,0.9928
9,3,42,2,0.9856
9,3,42,4,1.0071
9,3,42,5,1.016
9,3,42,6,1.0529
9,3,42,7,1.038
9,3,42,8,0.9796
9,3,42,9,1.0187
9,3,42,10,0.9957
9,3,42,11,0.9949
9,3,42,12,1.0218
9,3,42,13,1.0885
9,3,42,14,0.9815
9,3,42,15,1.0116
9,3,42,16,0.9873
9,3,43,0,1.0035
9,3,43,1,1.0061
9,3,43,2,1.0143
9,3,43,4,1.0263
9,3,43,5,1.0287
9,3,43,6,1.063
9,3,43,7,1.0435
9,3,43,8,0.9896
9,3,43,9,1.0331
9,3,43,10,1.011
9,3,43,11,1.0077
9,3,43,12,1.0386
9,3,43,13,1.0865
9,3,43,14,1.0085
9,3,43,15,1.0209
9,3,43,16,1.0074
9,3,44,0,1.1677
9,3,44,1,1.1568
9,3,44,2,1.1834
9,3,44,4,1.1898
9,3,44,5,1.192
9,3,44,6,1.2272
9,3,44,7,1.2064
9,3,44,8,1.1363
9,3,44,9,1.1968
9,3,44,10,1.171
9,3,44,11,1.1664
9,3,44,12,1.2014
9,3,44,13,1.2474
9,3,44,14,1.1786
9,3,44,15,1.1804
9,3,44,16,1.1713
9,3,45,0,0.868
9,3,45,1,0.8477
9,3,45,2,0.8822
9,3,45,4,0.8822
9,3,45,5,0.8841
9,3,45,6,0.9069
9,3,45,7,0.8921
9,3,45,8,0.8333
9,3,45,9,0.8859
9,3,45,10,0.8663
9,3,45,11,0.8605
9,3,45,12,0.8899
9,3,45,13,0.9188
9,3,45,14,0.8781
9,3,45,15,0.8689
9,3,45,16,0.8701
9,3,46,0,0.9433
9,3,46,1,0.925
9,3,46,2,0.9616
9,3,46,4,0.958
9,3,46,5,0.96
9,3,46,6,0.9833
9,3,46,7,0.9673
9,3,46,8,0.8981
9,3,46,9,0.9616
9,3,46,10,0.939
9,3,46,11,0.9358
9,3,46,12,0.966
9,3,46,13,0.994
9,3,46,14,0.9571
9,3,46,15,0.9445
9,3,46,16,0.9461
9,3,47,0,0.7622
9,3,47,1,0.7275
9,3,47,2,0.7634
9,3,47,4,0.7918
9,3,47,5,0.7581
9,3,47,6,0.7801
9,3,47,7,0.7627
9,3,47,8,0.7265
9,3,47,9,0.7611
9,3,47,10,0.747
9,3,47,11,0.7497
9,3,47,12,0.7664
9,3,47,13,0.7844
9,3,47,14,0.7606
9,3,47,15,0.7552
9,3,47,16,0.7481
9,3,48,0,0.7096
9,3,48,1,0.6579
9,3,48,2,0.6397
9,3,48,4,0.7297
9,3,48,5,0.6168
9,3,48,6,0.6668
9,3,48,7,0.6583
9,3,48,8,0.6802
9,3,48,9,0.6975
9,3,48,10,0.6529
9,3,48,11,0.6831
9,3,48,12,0.7105
9,3,48,13,0.711
9,3,48,14,0.6847
9,3,48,15,0.7094
9,3,48,16,0.642
9,3,49,0,0.8151
9,3,49,1,0.749
9,3,49,2,0.7132
9,3,49,4,0.8256
9,3,49,5,0.69
9,3,49,6,0.6825
9,3,49,7,0.7785
9,3,49,8,0.81
9,3,49,9,0.8151
9,3,49,10,0.7641
9,3,49,11,0.7805
9,3,49,12,0.8066
9,3,49,13,0.743
9,3,49,14,0.791
9,3,49,15,0.8288
9,3,49,16,0.7017
9,3,50,0,0.8593
9,3,50,1,0.7973
9,3,50,2,0.6881
9,3,50,4,0.8078
9,3,50,5,0.6851
9,3,50,6,0.7085
9,3,50,7,0.8115
9,3,50,8,0.8559
9,3,50,9,0.7884
9,3,50,10,0.7544
9,3,50,11,0.7899
9,3,50,12,0.8053
9,3,50,13,0.7377
9,3,50,14,0.7793
9,3,50,15,0.8012
9,3,50,16,0.7131
9,3,51,0,0.7572
9,3,51,1,1.007
9,3,51,2,0.6297
9,3,51,4,0.7391
9,3,51,5,0.7035
9,3,51,6,0.9686
9,3,51,7,0.714
9,3,51,8,1.0084
9,3,51,9,0.7027
9,3,51,10,0.7696
9,3,51,11,0.9603
9,3,51,12,0.7552
9,3,51,13,0.7467
9,3,51,14,0.8409
9,3,51,15,0.7712
9,3,51,16,0.6518
9,3,52,0,0.2838
9,3,52,1,0.3419
9,3,52,2,0.3443
9,3,52,4,0.3039
9,3,52,5,0.3874
9,3,52,6,0.4143
9,3,52,7,0.2852
9,3,52,8,0.3726
9,3,52,9,0.3027
9,3,52,10,0.394
9,3,52,11,0.3805
9,3,52,12,0.2974
9,3,52,13,0.3531
9,3,52,14,0.3568
9,3,52,15,0.3501
9,3,52,16,0.2905
9,3,53,0,0.6942
9,3,53,1,0.757
9,3,53,2,0.7112
9,3,53,4,0.7011
9,3,53,5,0.7679
9,3,53,6,0.7926
9,3,53,7,0.7006
9,3,53,8,0.8127
9,3,53,9,0.7049
9,3,53,10,0.7897
9,3,53,11,0.7568
9,3,53,12,0.6774
9,3,53,13,0.7348
9,3,53,14,0.7512
9,3,53,15,0.7436
9,3,53,16,0.673
9,3,54,0,0.6011
9,3,54,1,0.7338
9,3,54,2,0.5615
9,3,54,4,0.6214
9,3,54,5,0.6413
9,3,54,6,0.603
9,3,54,7,0.6798
9,3,54,8,0.7797
9,3,54,9,0.6397
9,3,54,10,0.7558
9,3,54,11,0.6122
9,3,54,12,0.6294
9,3,54,13,0.5925
9,3,54,14,0.6701
9,3,54,15,0.6368
9,3,54,16,0.5927
9,3,55,0,1.0017
9,3,55,1,1.0578
9,3,55,2,2.2669
9,3,55,4,1.079
9,3,55,5,1.0913
9,3,55,6,1.2955
9,3,55,7,1.0888
9,3,55,8,1.113
9,3,55,9,1.0376
9,3,55,10,1.1601
9,3,55,11,1.0504
9,3,55,12,1.0388
9,3,55,13,1.0889
9,3,55,14,1.0984
9,3,55,15,1.0958
9,3,55,16,1.0374
9,3,56,0,0.3666
9,3,56,1,0.38
9,3,56,2,0.8313
9,3,56,4,0.395
9,3,56,5,0.389
9,3,56,6,0.4396
9,3,56,7,0.3897
9,3,56,8,0.3889
9,3,56,9,0.3748
9,3,56,10,0.3965
9,3,56,11,0.3753
9,3,56,12,0.3717
9,3,56,13,0.3855
9,3,56,14,0.3873
9,3,56,15,0.3918
9,3,56,16,0.3732
9,3,57,0,0.9176
9,3,57,1,0.9403
9,3,57,2,1.5571
9,3,57,4,0.968
9,3,57,5,0.9459
9,3,57,6,1.0289
9,3,57,7,0.9533
9,3,57,8,0.9396
9,3,57,9,0.9199
9,3,57,10,0.9504
9,3,57,11,0.9122
9,3,57,12,0.9074
9,3,57,13,0.9332
9,3,57,14,0.9401
9,3,57,15,0.9375
9,3,57,16,0.9061
9,4,58,0,0.7769
9,4,58,1,0.7702
9,4,58,2,1.0396
9,4,58,4,0.7935
9,4,58,5,0.7704
9,4,58,6,0.8008
9,4,58,7,0.7838
9,4,58,8,0.7614
9,4,58,9,0.7489
9,4,58,10,0.7525
9,4,58,11,0.7487
9,4,58,12,0.7449
9,4,58,13,0.7597
9,4,58,14,0.7653
9,4,58,15,0.7476
9,4,58,16,0.7329
9,4,59,0,0.9288
9,4,59,1,0.9379
9,4,59,2,1.1362
9,4,59,4,0.928
9,4,59,5,0.9396
9,4,59,6,0.9636
9,4,59,7,1.008
9,4,59,8,0.9597
9,4,59,9,0.8924
9,4,59,10,0.9854
9,4,59,11,0.9149
9,4,59,12,0.9684
9,4,59,13,0.9156
9,4,59,14,0.9577
9,4,59,15,1.0112
9,4,59,16,0.8844
9,4,60,0,0.8649
9,4,60,1,0.9855
9,4,60,2,0.7596
9,4,60,4,0.8327
9,4,60,5,0.7666
9,4,60,6,0.8025
9,4,60,7,0.6821
9,4,60,8,0.7824
9,4,60,9,0.7138
9,4,60,10,0.8861
9,4,60,11,0.7261
9,4,60,12,0.7728
9,4,60,13,0.8409
9,4,60,14,0.7276
9,4,60,15,0.8264
9,4,60,16,0.7936
9,4,61,0,0.5847
9,4,61,1,0.7228
9,4,61,2,0.5335
9,4,61,4,0.5826
9,4,61,5,0.548
9,4,61,6,0.5772
9,4,61,7,0.5066
9,4,61,8,0.5623
9,4,61,9,0.5203
9,4,61,10,0.5947
9,4,61,11,0.567
9,4,61,12,0.5244
9,4,61,13,0.5943
9,4,61,14,0.5283
9,4,61,15,0.5766
9,4,61,16,0.5854
9,4,62,0,0.5133
9,4,62,1,0.5816
9,4,62,2,0.5036
9,4,62,4,0.5181
9,4,62,5,0.535
9,4,62,6,0.5406
9,4,62,7,0.5519
9,4,62,8,0.5486
9,4,62,9,0.5062
9,4,62,10,0.5217
9,4,62,11,0.536
9,4,62,12,0.5026
9,4,62,13,0.5305
9,4,62,14,0.5313
9,4,62,15,0.5374
9,4,62,16,0.5755
9,4,63,0,1.2611
9,4,63,1,1.3904
9,4,63,2,1.2004
9,4,63,4,1.2362
9,4,63,5,1.3047
9,4,63,6,1.2827
9,4,63,7,1.3119
9,4,63,8,1.3094
9,4,63,9,1.2049
9,4,63,10,1.2829
9,4,63,11,1.2644
9,4,63,12,1.2097
9,4,63,13,1.281
9,4,63,14,1.2964
9,4,63,15,1.288
9,4,63,16,1.395
9,4,64,0,1.131
9,4,64,1,1.2133
9,4,64,2,1.1029
9,4,64,4,1.1137
9,4,64,5,1.168
9,4,64,6,1.14
9,4,64,7,1.2061
9,4,64,8,1.1658
9,4,64,9,1.085
9,4,64,10,1.1485
9,4,64,11,1.1275
9,4,64,12,1.0926
9,4,64,13,1.1422
9,4,64,14,1.1615
9,4,64,15,1.1365
9,4,64,16,1.2074
9,4,65,0,0.9102
9,4,65,1,0.9498
9,4,65,2,0.8889
9,4,65,4,0.892
9,4,65,5,0.9254
9,4,65,6,0.9081
9,4,65,7,0.9484
9,4,65,8,0.924
9,4,65,9,0.8764
9,4,65,10,0.9091
9,4,65,11,0.8996
9,4,65,12,0.8787
9,4,65,13,0.9091
9,4,65,14,0.9276
9,4,65,15,0.9059
9,4,65,16,0.9521
9,4,66,0,0.772
9,4,66,1,0.7695
9,4,66,2,0.7418
9,4,66,4,0.7514
9,4,66,5,0.7551
9,4,66,6,0.752
9,4,66,7,0.7685
9,4,66,8,0.7509
9,4,66,9,0.7998
9,4,66,10,0.7771
9,4,66,11,0.7562
9,4,66,12,0.7641
9,4,66,13,0.7597
9,4,66,14,0.7858
9,4,66,15,0.7624
9,4,66,16,0.7692
9,4,67,0,0.9599
9,4,67,1,0.8518
9,4,67,2,0.9193
9,4,67,4,0.9048
9,4,67,5,0.8807
9,4,67,6,0.8847
9,4,67,7,0.9286
9,4,67,8,0.8775
9,4,67,9,0.9612
9,4,67,10,0.9622
9,4,67,11,0.9146
9,4,67,12,0.8755
9,4,67,13,0.9155
9,4,67,14,0.9887
9,4,67,15,1.0003
9,4,67,16,0.8174
9,4,68,0,0.606
9,4,68,1,0.6651
9,4,68,2,0.6262
9,4,68,4,0.5996
9,4,68,5,0.6374
9,4,68,6,0.6217
9,4,68,7,0.6123
9,4,68,8,0.6391
9,4,68,9,0.6037
9,4,68,10,0.6646
9,4,68,11,0.6674
9,4,68,12,0.6027
9,4,68,13,0.6115
9,4,68,14,0.6145
9,4,68,15,0.6455
9,4,68,16,0.6611
9,4,69,0,1.1493
9,4,69,1,1.2457
9,4,69,2,1.1774
9,4,69,4,1.147
9,4,69,5,1.2301
9,4,69,6,1.1929
9,4,69,7,1.1462
9,4,69,8,1.1925
9,4,69,9,1.164
9,4,69,10,1.231
9,4,69,11,1.2349
9,4,69,12,1.1501
9,4,69,13,1.1698
9,4,69,14,1.1687
9,4,69,15,1.2142
9,4,69,16,1.2258
9,4,70,0,1.2133
9,4,70,1,1.2643
9,4,70,2,1.2331
9,4,70,4,1.2108
9,4,70,5,1.2609
9,4,70,6,1.2605
9,4,70,7,1.2108
9,4,70,8,1.2435
9,4,70,9,1.2386
9,4,70,10,1.2567
9,4,70,11,1.2815
9,4,70,12,1.2146
9,4,70,13,1.2574
9,4,70,14,1.2242
9,4,70,15,1.2403
9,4,70,16,1.2817
9,4,71,0,0.6474
9,4,71,1,0.6654
9,4,71,2,0.6555
9,4,71,4,0.6408
9,4,71,5,0.6651
9,4,71,6,0.6562
9,4,71,7,0.6421
9,4,71,8,0.6553
9,4,71,9,0.654
9,4,71,10,0.6604
9,4,71,11,0.667
9,4,71,12,0.6382
9,4,71,13,0.6511
9,4,71,14,0.6523
9,4,71,15,0.6527
9,4,71,16,0.6666
9,4,72,0,0.7116
9,4,72,1,0.7018
9,4,72,2,0.7033
9,4,72,4,0.7247
9,4,72,5,0.6859
9,4,72,6,0.6969
9,4,72,7,0.6833
9,4,72,8,0.6763
9,4,72,9,0.722
9,4,72,10,0.7029
9,4,72,11,0.713
9,4,72,12,0.6963
9,4,72,13,0.6898
9,4,72,14,0.686
9,4,72,15,0.7187
9,4,72,16,0.6952
9,4,73,0,0.6074
9,4,73,1,0.6214
9,4,73,2,0.6109
9,4,73,4,0.6233
9,4,73,5,0.5219
9,4,73,6,0.5397
9,4,73,7,0.6074
9,4,73,8,0.5376
9,4,73,9,0.6304
9,4,73,10,0.6161
9,4,73,11,0.5973
9,4,73,12,0.6083
9,4,73,13,0.577
9,4,73,14,0.5646
9,4,73,15,0.6506
9,4,73,16,0.5585
9,4,74,0,0.4648
9,4,74,1,0.5223
9,4,74,2,0.4878
9,4,74,4,0.4858
9,4,74,5,0.4199
9,4,74,6,0.3885
9,4,74,7,0.533
9,4,74,8,0.4183
9,4,74,9,0.4777
9,4,74,10,0.4643
9,4,74,11,0.4975
9,4,74,12,0.4725
9,4,74,13,0.4478
9,4,74,14,0.4499
9,4,74,15,0.4886
9,4,74,16,0.4084
9,4,75,0,0.7176
9,4,75,1,0.7725
9,4,75,2,0.7336
9,4,75,4,0.6941
9,4,75,5,0.673
9,4,75,6,0.5776
9,4,75,7,0.7697
9,4,75,8,0.6956
9,4,75,9,0.717
9,4,75,10,0.6829
9,4,75,11,0.8124
9,4,75,12,0.7064
9,4,75,13,0.664
9,4,75,14,0.6756
9,4,75,15,0.7362
9,4,75,16,0.6309
9,4,76,0,0.3303
9,4,76,1,0.3028
9,4,76,2,0.3256
9,4,76,4,0.3341
9,4,76,5,0.3637
9,4,76,6,0.3688
9,4,76,7,0.3261
9,4,76,8,0.3699
9,4,76,9,0.3336
9,4,76,10,0.3543
9,4,76,11,0.344
9,4,76,12,0.3546
9,4,76,13,0.3662
9,4,76,14,0.3711
9,4,76,15,0.331
9,4,76,16,0.3944
9,4,77,0,0.7825
9,4,77,1,0.7445
9,4,77,2,0.7815
9,4,77,4,0.7916
9,4,77,5,0.8643
9,4,77,6,1.055
9,4,77,7,0.7396
9,4,77,8,0.8134
9,4,77,9,0.7695
9,4,77,10,0.8041
9,4,77,11,0.7465
9,4,77,12,0.8111
9,4,77,13,0.8771
9,4,77,14,0.937
9,4,77,15,0.7858
9,4,77,16,0.8626
9,4,78,0,0.5805
9,4,78,1,0.5784
9,4,78,2,0.6034
9,4,78,4,0.6064
9,4,78,5,0.6174
9,4,78,6,0.6994
9,4,78,7,0.5926
9,4,78,8,0.6078
9,4,78,9,0.5847
9,4,78,10,0.5969
9,4,78,11,0.5805
9,4,78,12,0.5948
9,4,78,13,0.6275
9,4,78,14,0.6534
9,4,78,15,0.5948
9,4,78,16,0.6369
9,4,79,0,1.318
9,4,79,1,1.3002
9,4,79,2,1.4064
9,4,79,4,1.3239
9,4,79,5,1.3322
9,4,79,6,1.4502
9,4,79,7,1.2911
9,4,79,8,1.3118
9,4,79,9,1.2894
9,4,79,10,1.2856
9,4,79,11,1.2582
9,4,79,12,1.3214
9,4,79,13,1.3522
9,4,79,14,1.3893
9,4,79,15,1.2843
9,4,79,16,1.3636
9,4,80,0,1.0637
9,4,80,1,1.0411
9,4,80,2,1.1075
9,4,80,4,1.0485
9,4,80,5,1.0596
9,4,80,6,1.1036
9,4,80,7,1.0341
9,4,80,8,1.0426
9,4,80,9,1.0331
9,4,80,10,1.0192
9,4,80,11,1.0054
9,4,80,12,1.0394
9,4,80,13,1.0601
9,4,80,14,1.0893
9,4,80,15,1.0151
9,4,80,16,1.0712
9,4,81,0,0.747
9,4,81,1,0.7308
9,4,81,2,0.7695
9,4,81,4,0.7361
9,4,81,5,0.7402
9,4,81,6,0.7644
9,4,81,7,0.7282
9,4,81,8,0.7317
9,4,81,9,0.7266
9,4,81,10,0.7166
9,4,81,11,0.7094
9,4,81,12,0.7314
9,4,81,13,0.7424
9,4,81,14,0.7615
9,4,81,15,0.7134
9,4,81,16,0.7472
9,4,82,0,0.6941
9,4,82,1,0.6758
9,4,82,2,0.7135
9,4,82,4,0.6815
9,4,82,5,0.6868
9,4,82,6,0.7042
9,4,82,7,0.6765
9,4,82,8,0.6769
9,4,82,9,0.676
9,4,82,10,0.663
9,4,82,11,0.658
9,4,82,12,0.6782
9,4,82,13,0.6867
9,4,82,14,0.7053
9,4,82,15,0.664
9,4,82,16,0.6915
9,4,83,0,1.0934
9,4,83,1,1.0646
9,4,83,2,1.1148
9,4,83,4,1.0732
9,4,83,5,1.0771
9,4,83,6,1.0995
9,4,83,7,1.0655
9,4,83,8,1.0651
9,4,83,9,1.0636
9,4,83,10,1.0467
9,4,83,11,1.0398
9,4,83,12,1.0682
9,4,83,13,1.0791
9,4,83,14,1.1072
9,4,83,15,1.0444
9,4,83,16,1.0839
9,4,84,0,0.742
9,4,84,1,0.7191
9,4,84,2,0.7551
9,4,84,4,0.7252
9,4,84,5,0.7301
9,4,84,6,0.7419
9,4,84,7,0.7224
9,4,84,8,0.7208
9,4,84,9,0.7222
9,4,84,10,0.7079
9,4,84,11,0.7045
9,4,84,12,0.7236
9,4,84,13,0.7289
9,4,84,14,0.7496
9,4,84,15,0.7113
9,4,84,16,0.7327
9,4,85,0,0.6089
9,4,85,1,0.5913
9,4,85,2,0.6182
9,4,85,4,0.5959
9,4,85,5,0.598
9,4,85,6,0.6066
9,4,85,7,0.5932
9,4,85,8,0.5922
9,4,85,9,0.5925
9,4,85,10,0.583
9,4,85,11,0.5804
9,4,85,12,0.5941
9,4,85,13,0.598
9,4,85,14,0.6145
9,4,85,15,0.5832
9,4,85,16,0.6004
9,4,86,0,0.4069
9,4,86,1,0.3927
9,4,86,2,0.4111
9,4,86,4,0.3975
9,4,86,5,0.4
9,4,86,6,0.4071
9,4,86,7,0.395
9,4,86,8,0.3951
9,4,86,9,0.3975
9,4,86,10,0.3873
9,4,86,11,0.3876
9,4,86,12,0.3966
9,4,86,13,0.397
9,4,86,14,0.4109
9,4,86,15,0.3946
9,4,86,16,0.3989
10,1,1,0,0.9655
10,1,1,1,0.9376
10,1,1,2,0.9742
10,1,1,4,0.9441
10,1,1,5,0.9455
10,1,1,6,0.9679
10,1,1,7,0.9383
10,1,1,8,0.9398
10,1,1,9,0.9414
10,1,1,10,0.9286
10,1,1,11,0.9278
10,1,1,12,0.9419
10,1,1,13,0.9464
10,1,1,14,0.9761
10,1,1,15,0.9322
10,1,1,16,0.9479
10,1,2,0,1.0576
10,1,2,1,1.0277
10,1,2,2,1.0677
10,1,2,4,1.0324
10,1,2,5,1.0348
10,1,2,6,1.0436
10,1,2,7,1.0301
10,1,2,8,1.0284
10,1,2,9,1.0277
10,1,2,10,1.0175
10,1,2,11,1.0144
10,1,2,12,1.0303
10,1,2,13,1.0355
10,1,2,14,1.0637
10,1,2,15,1.0153
10,1,2,16,1.0378
10,1,3,0,0.9588
10,1,3,1,0.9314
10,1,3,2,0.9659
10,1,3,4,0.936
10,1,3,5,0.9384
10,1,3,6,0.9535
10,1,3,7,0.9303
10,1,3,8,0.9339
10,1,3,9,0.934
10,1,3,10,0.9247
10,1,3,11,0.9255
10,1,3,12,0.9356
10,1,3,13,0.9415
10,1,3,14,0.9687
10,1,3,15,0.9309
10,1,3,16,0.9386
10,1,4,0,1.178
10,1,4,1,1.1514
10,1,4,2,1.1877
10,1,4,4,1.1514
10,1,4,5,1.1544
10,1,4,6,1.1582
10,1,4,7,1.1452
10,1,4,8,1.1463
10,1,4,9,1.1469
10,1,4,10,1.1555
10,1,4,11,1.1437
10,1,4,12,1.1649
10,1,4,13,1.1704
10,1,4,14,1.1879
10,1,4,15,1.1523
10,1,4,16,1.1593
10,1,5,0,1.2211
10,1,5,1,1.1854
10,1,5,2,1.2221
10,1,5,4,1.1764
10,1,5,5,1.1863
10,1,5,6,1.1894
10,1,5,7,1.1807
10,1,5,8,1.1748
10,1,5,9,1.1768
10,1,5,10,1.1895
10,1,5,11,1.1759
10,1,5,12,1.1851
10,1,5,13,1.1929
10,1,5,14,1.2133
10,1,5,15,1.1797
10,1,5,16,1.1886
10,1,6,0,0.8542
10,1,6,1,0.8306
10,1,6,2,0.8569
10,1,6,4,0.8437
10,1,6,5,0.8348
10,1,6,6,0.8466
10,1,6,7,0.83
10,1,6,8,0.828
10,1,6,9,0.8359
10,1,6,10,0.8313
10,1,6,11,0.8259
10,1,6,12,0.8317
10,1,6,13,0.833
10,1,6,14,0.8544
10,1,6,15,0.8278
10,1,6,16,0.836
10,1,7,0,0.7891
10,1,7,1,0.759
10,1,7,2,0.7254
10,1,7,4,0.8112
10,1,7,5,0.7147
10,1,7,6,0.7584
10,1,7,7,0.7535
10,1,7,8,0.8044
10,1,7,9,0.789
10,1,7,10,0.8116
10,1,7,11,0.7339
10,1,7,12,0.7743
10,1,7,13,0.7569
10,1,7,14,0.8017
10,1,7,15,0.7223
10,1,7,16,0.7461
10,1,8,0,0.698
10,1,8,1,0.6939
10,1,8,2,0.6786
10,1,8,4,0.7222
10,1,8,5,0.6875
10,1,8,6,0.6816
10,1,8,7,0.681
10,1,8,8,0.6337
10,1,8,9,0.7228
10,1,8,10,0.7278
10,1,8,11,0.5982
10,1,8,12,0.7049
10,1,8,13,0.7191
10,1,8,14,0.7716
